"DesignName","Gates","Edges","DesignPath","CellLib","FileType","Category","Time","Inputs","Outputs","NrDffs"
"automated_nangate_8bit_vedic_multiplier_latest_final_vedic8x8",611,1047,"./automated_nangate/automated_nangate_8bit_vedic_multiplier_latest_final_vedic8x8.v","automated_nangate","v","mult, arithmetic",1536150970.34516,16,16,0
"automated_nangate_a-z80_latest_final_address_latch",186,418,"./automated_nangate/automated_nangate_a-z80_latest_final_address_latch.v","automated_nangate","v","latch",1536153477.29662,26,17,0
"automated_nangate_a-z80_latest_final_address_mux",65,64,"./automated_nangate/automated_nangate_a-z80_latest_final_address_mux.v","automated_nangate","v","add, arithmetic",1536153477.30862,33,16,0
"automated_nangate_a-z80_latest_final_address_pins",67,97,"./automated_nangate/automated_nangate_a-z80_latest_final_address_pins.v","automated_nangate","v","add, arithmetic",1536153477.32462,19,16,0
"automated_nangate_a-z80_latest_final_alu",230,1070,"./automated_nangate/automated_nangate_a-z80_latest_final_alu.v","automated_nangate","v","alu, arithmetic, add, sub",1536153477.53662,35,20,0
"automated_nangate_a-z80_latest_final_alu_bit_select",22,35,"./automated_nangate/automated_nangate_a-z80_latest_final_alu_bit_select.v","automated_nangate","v","alu, arithmetic, add, sub",1536153477.34062,3,8,0
"automated_nangate_a-z80_latest_final_alu_control",92,119,"./automated_nangate/automated_nangate_a-z80_latest_final_alu_control.v","automated_nangate","v","alu, arithmetic, add, sub",1536153477.35262,29,18,0
"automated_nangate_a-z80_latest_final_alu_core",51,96,"./automated_nangate/automated_nangate_a-z80_latest_final_alu_core.v","automated_nangate","v","alu, arithmetic, add, sub",1536153477.36862,12,6,0
"automated_nangate_a-z80_latest_final_alu_flags",109,165,"./automated_nangate/automated_nangate_a-z80_latest_final_alu_flags.v","automated_nangate","v","alu, arithmetic, add, sub",1536153477.38462,38,8,0
"automated_nangate_a-z80_latest_final_alu_mux_2",5,4,"./automated_nangate/automated_nangate_a-z80_latest_final_alu_mux_2.v","automated_nangate","v","alu, arithmetic, add, sub",1536153477.40062,3,1,0
"automated_nangate_a-z80_latest_final_alu_mux_2z",21,24,"./automated_nangate/automated_nangate_a-z80_latest_final_alu_mux_2z.v","automated_nangate","v","alu, arithmetic, add, sub",1536153477.41262,6,5,0
"automated_nangate_a-z80_latest_final_alu_mux_3z",25,32,"./automated_nangate/automated_nangate_a-z80_latest_final_alu_mux_3z.v","automated_nangate","v","alu, arithmetic, add, sub",1536153477.42462,11,5,0
"automated_nangate_a-z80_latest_final_alu_mux_4",10,10,"./automated_nangate/automated_nangate_a-z80_latest_final_alu_mux_4.v","automated_nangate","v","alu, arithmetic, add, sub",1536153477.44062,6,1,0
"automated_nangate_a-z80_latest_final_alu_mux_8",26,44,"./automated_nangate/automated_nangate_a-z80_latest_final_alu_mux_8.v","automated_nangate","v","alu, arithmetic, add, sub",1536153477.45262,11,1,0
"automated_nangate_a-z80_latest_final_alu_prep_daa",16,15,"./automated_nangate/automated_nangate_a-z80_latest_final_alu_prep_daa.v","automated_nangate","v","alu, arithmetic, add, sub",1536153477.46462,8,3,0
"automated_nangate_a-z80_latest_final_alu_select",51,34,"./automated_nangate/automated_nangate_a-z80_latest_final_alu_select.v","automated_nangate","v","alu, arithmetic, add, sub",1536153477.48062,17,17,0
"automated_nangate_a-z80_latest_final_alu_shifter_core",48,78,"./automated_nangate/automated_nangate_a-z80_latest_final_alu_shifter_core.v","automated_nangate","v","alu, arithmetic, add, sub",1536153477.49262,11,10,0
"automated_nangate_a-z80_latest_final_alu_slice",15,23,"./automated_nangate/automated_nangate_a-z80_latest_final_alu_slice.v","automated_nangate","v","alu, arithmetic, add, sub",1536153477.50862,6,2,0
"automated_nangate_a-z80_latest_final_bus_control",0,0,"./automated_nangate/automated_nangate_a-z80_latest_final_bus_control.v","automated_nangate","v",,1536153477.55262,10,0,0
"automated_nangate_a-z80_latest_final_bus_switch",15,10,"./automated_nangate/automated_nangate_a-z80_latest_final_bus_switch.v","automated_nangate","v",,1536153477.56862,5,5,0
"automated_nangate_a-z80_latest_final_clk_delay",32,42,"./automated_nangate/automated_nangate_a-z80_latest_final_clk_delay.v","automated_nangate","v",,1536153477.58062,9,7,0
"automated_nangate_a-z80_latest_final_control_pins_n",42,28,"./automated_nangate/automated_nangate_a-z80_latest_final_control_pins_n.v","automated_nangate","v",,1536153477.59662,15,14,0
"automated_nangate_a-z80_latest_final_data_pins",0,0,"./automated_nangate/automated_nangate_a-z80_latest_final_data_pins.v","automated_nangate","v",,1536153477.60862,21,0,0
"automated_nangate_a-z80_latest_final_data_switch",0,0,"./automated_nangate/automated_nangate_a-z80_latest_final_data_switch.v","automated_nangate","v",,1536153477.63262,18,0,0
"automated_nangate_a-z80_latest_final_data_switch_mask",0,0,"./automated_nangate/automated_nangate_a-z80_latest_final_data_switch_mask.v","automated_nangate","v",,1536153477.62062,19,0,0
"automated_nangate_a-z80_latest_final_decode_state",43,59,"./automated_nangate/automated_nangate_a-z80_latest_final_decode_state.v","automated_nangate","v",,1536153477.64862,15,8,0
"automated_nangate_a-z80_latest_final_execute",2754,6751,"./automated_nangate/automated_nangate_a-z80_latest_final_execute.v","automated_nangate","v",,1536153477.76462,128,111,0
"automated_nangate_a-z80_latest_final_ila",0,0,"./automated_nangate/automated_nangate_a-z80_latest_final_ila.v","automated_nangate","v",,1536153477.78062,53,0,0
"automated_nangate_a-z80_latest_final_inc_dec",105,160,"./automated_nangate/automated_nangate_a-z80_latest_final_inc_dec.v","automated_nangate","v",,1536153477.80862,19,16,0
"automated_nangate_a-z80_latest_final_inc_dec_2bit",12,12,"./automated_nangate/automated_nangate_a-z80_latest_final_inc_dec_2bit.v","automated_nangate","v",,1536153477.79262,5,3,0
"automated_nangate_a-z80_latest_final_interrupts",47,76,"./automated_nangate/automated_nangate_a-z80_latest_final_interrupts.v","automated_nangate","v",,1536153477.82462,12,5,0
"automated_nangate_a-z80_latest_final_ir",37,58,"./automated_nangate/automated_nangate_a-z80_latest_final_ir.v","automated_nangate","v",,1536153477.84062,12,8,0
"automated_nangate_a-z80_latest_final_memory_ifc",79,169,"./automated_nangate/automated_nangate_a-z80_latest_final_memory_ifc.v","automated_nangate","v",,1536153477.85661,13,8,0
"automated_nangate_a-z80_latest_final_pin_control",23,29,"./automated_nangate/automated_nangate_a-z80_latest_final_pin_control.v","automated_nangate","v",,1536153477.86861,9,3,0
"automated_nangate_a-z80_latest_final_pla_decode",280,459,"./automated_nangate/automated_nangate_a-z80_latest_final_pla_decode.v","automated_nangate","v",,1536153477.88861,15,105,0
"automated_nangate_a-z80_latest_final_reg_control",99,139,"./automated_nangate/automated_nangate_a-z80_latest_final_reg_control.v","automated_nangate","v",,1536153477.90861,24,23,0
"automated_nangate_a-z80_latest_final_reg_file",0,0,"./automated_nangate/automated_nangate_a-z80_latest_final_reg_file.v","automated_nangate","v",,1536153477.92061,61,0,0
"automated_nangate_a-z80_latest_final_reg_latch",0,0,"./automated_nangate/automated_nangate_a-z80_latest_final_reg_latch.v","automated_nangate","v",,1536153477.93261,11,0,0
"automated_nangate_a-z80_latest_final_resets",28,47,"./automated_nangate/automated_nangate_a-z80_latest_final_resets.v","automated_nangate","v",,1536153477.94861,6,2,0
"automated_nangate_a-z80_latest_final_sequencer",61,117,"./automated_nangate/automated_nangate_a-z80_latest_final_sequencer.v","automated_nangate","v",,1536153477.96461,7,12,0
"automated_nangate_a-z80_latest_final_uart",223,524,"./automated_nangate/automated_nangate_a-z80_latest_final_uart.v","automated_nangate","v","uart",1536153477.98861,11,2,0
"automated_nangate_a-z80_latest_final_wait_state",10,13,"./automated_nangate/automated_nangate_a-z80_latest_final_wait_state.v","automated_nangate","v",,1536153478.00061,3,2,0
"automated_nangate_a-z80_latest_final_z80_top_direct_n",1371,3272,"./automated_nangate/automated_nangate_a-z80_latest_final_z80_top_direct_n.v","automated_nangate","v","topfile",1536153478.07261,14,24,0
"automated_nangate_aes_core_latest_final_aes_cipher_top",16526,47344,"./automated_nangate/automated_nangate_aes_core_latest_final_aes_cipher_top.v","automated_nangate","v","aes, crypto, topfile",1536150303.47167,259,129,0
"automated_nangate_aes_core_latest_final_aes_inv_cipher_top",21637,60365,"./automated_nangate/automated_nangate_aes_core_latest_final_aes_inv_cipher_top.v","automated_nangate","v","aes, crypto, topfile",1536150304.45166,260,129,0
"automated_nangate_aes_core_latest_final_aes_inv_sbox",692,2065,"./automated_nangate/automated_nangate_aes_core_latest_final_aes_inv_sbox.v","automated_nangate","v","aes, crypto, sbox",1536150304.49966,8,8,0
"automated_nangate_aes_core_latest_final_aes_key_expand_128",3751,10133,"./automated_nangate/automated_nangate_aes_core_latest_final_aes_key_expand_128.v","automated_nangate","v","aes, crypto,",1536150304.66766,130,128,0
"automated_nangate_aes_core_latest_final_aes_rcon",100,127,"./automated_nangate/automated_nangate_aes_core_latest_final_aes_rcon.v","automated_nangate","v","aes, crypto,",1536150304.68766,2,32,0
"automated_nangate_aes_core_latest_final_aes_sbox",712,2128,"./automated_nangate/automated_nangate_aes_core_latest_final_aes_sbox.v","automated_nangate","v","aes, crypto, sbox",1536150304.73566,8,8,0
"automated_nangate_aes_decrypt_fpga_latest_final_MUXF7",5,4,"./automated_nangate/automated_nangate_aes_decrypt_fpga_latest_final_MUXF7.v","automated_nangate","v","aes, crypto,",1536150307.46363,3,1,0
"automated_nangate_aes_decrypt_fpga_latest_final_MUXF8",5,4,"./automated_nangate/automated_nangate_aes_decrypt_fpga_latest_final_MUXF8.v","automated_nangate","v","aes, crypto,",1536150307.47963,3,1,0
"automated_nangate_aes_highthroughput_lowarea_latest_final_aes",21777,52436,"./automated_nangate/automated_nangate_aes_highthroughput_lowarea_latest_final_aes.v","automated_nangate","v","aes, crypto,",1536150499.52175,392,131,0
"automated_nangate_aes_highthroughput_lowarea_latest_final_aes_top_example",22301,55422,"./automated_nangate/automated_nangate_aes_highthroughput_lowarea_latest_final_aes_top_example.v","automated_nangate","v","aes, crypto,,  topfile",1536150498.51376,45,35,0
"automated_nangate_aes_highthroughput_lowarea_latest_final_byte_mix_columns",78,84,"./automated_nangate/automated_nangate_aes_highthroughput_lowarea_latest_final_byte_mix_columns.v","automated_nangate","v","aes, crypto,",1536150499.54175,32,8,0
"automated_nangate_aes_highthroughput_lowarea_latest_final_inv_byte_mix_columns",156,240,"./automated_nangate/automated_nangate_aes_highthroughput_lowarea_latest_final_inv_byte_mix_columns.v","automated_nangate","v","aes, crypto,",1536150499.56175,32,8,0
"automated_nangate_aes_highthroughput_lowarea_latest_final_inv_mix_columns",2112,3840,"./automated_nangate/automated_nangate_aes_highthroughput_lowarea_latest_final_inv_mix_columns.v","automated_nangate","v","aes, crypto,",1536150499.69775,128,128,0
"automated_nangate_aes_highthroughput_lowarea_latest_final_inv_shift_rows",384,256,"./automated_nangate/automated_nangate_aes_highthroughput_lowarea_latest_final_inv_shift_rows.v","automated_nangate","v","aes, crypto,",1536150499.71775,128,128,0
"automated_nangate_aes_highthroughput_lowarea_latest_final_inv_word_mix_columns",528,960,"./automated_nangate/automated_nangate_aes_highthroughput_lowarea_latest_final_inv_word_mix_columns.v","automated_nangate","v","aes, crypto,",1536150499.76175,32,32,0
"automated_nangate_aes_highthroughput_lowarea_latest_final_key_exp",4480,10631,"./automated_nangate/automated_nangate_aes_highthroughput_lowarea_latest_final_key_exp.v","automated_nangate","v","aes, crypto,",1536150499.94975,261,71,0
"automated_nangate_aes_highthroughput_lowarea_latest_final_mix_columns",992,1472,"./automated_nangate/automated_nangate_aes_highthroughput_lowarea_latest_final_mix_columns.v","automated_nangate","v","aes, crypto,",1536150500.00175,128,128,0
"automated_nangate_aes_highthroughput_lowarea_latest_final_MUL3",27,30,"./automated_nangate/automated_nangate_aes_highthroughput_lowarea_latest_final_MUL3.v","automated_nangate","v","aes, crypto,",1536150500.02175,8,8,0
"automated_nangate_aes_highthroughput_lowarea_latest_final_MUL9",33,42,"./automated_nangate/automated_nangate_aes_highthroughput_lowarea_latest_final_MUL9.v","automated_nangate","v","aes, crypto,",1536150500.03775,8,8,0
"automated_nangate_aes_highthroughput_lowarea_latest_final_MULB",41,58,"./automated_nangate/automated_nangate_aes_highthroughput_lowarea_latest_final_MULB.v","automated_nangate","v","aes, crypto,",1536150500.05775,8,8,0
"automated_nangate_aes_highthroughput_lowarea_latest_final_MULD",41,58,"./automated_nangate/automated_nangate_aes_highthroughput_lowarea_latest_final_MULD.v","automated_nangate","v","aes, crypto,",1536150500.07775,8,8,0
"automated_nangate_aes_highthroughput_lowarea_latest_final_MULE",41,58,"./automated_nangate/automated_nangate_aes_highthroughput_lowarea_latest_final_MULE.v","automated_nangate","v","aes, crypto,",1536150500.09775,8,8,0
"automated_nangate_aes_highthroughput_lowarea_latest_final_ram_16x64",3295,8522,"./automated_nangate/automated_nangate_aes_highthroughput_lowarea_latest_final_ram_16x64.v","automated_nangate","v","ram, memory",1536150500.25375,75,64,0
"automated_nangate_aes_highthroughput_lowarea_latest_final_sbox",301,673,"./automated_nangate/automated_nangate_aes_highthroughput_lowarea_latest_final_sbox.v","automated_nangate","v","aes, crypto, sbox",1536150500.28175,12,16,0
"automated_nangate_aes_highthroughput_lowarea_latest_final_shift_rows",384,256,"./automated_nangate/automated_nangate_aes_highthroughput_lowarea_latest_final_shift_rows.v","automated_nangate","v","aes, crypto,",1536150500.30575,128,128,0
"automated_nangate_aes_highthroughput_lowarea_latest_final_word_mix_columns",216,336,"./automated_nangate/automated_nangate_aes_highthroughput_lowarea_latest_final_word_mix_columns.v","automated_nangate","v","aes, crypto,",1536150500.32974,32,32,0
"automated_nangate_aes_highthroughput_lowarea_latest_final_xram_16x64",3268,8439,"./automated_nangate/automated_nangate_aes_highthroughput_lowarea_latest_final_xram_16x64.v","automated_nangate","v","ram, memory",1536150500.48974,74,64,0
"automated_nangate_aes_highthroughput_lowarea_latest_final_xtimes",24,19,"./automated_nangate/automated_nangate_aes_highthroughput_lowarea_latest_final_xtimes.v","automated_nangate","v","aes, crypto,",1536150500.50574,8,8,0
"automated_nangate_aes-128_pipelined_encryption_latest_final_AddRoundKey",776,1160,"./automated_nangate/automated_nangate_aes-128_pipelined_encryption_latest_final_AddRoundKey.v","automated_nangate","v","aes, crypto,",1536148631.32791,260,129,0
"automated_nangate_aes-128_pipelined_encryption_latest_final_KeyExpantion",39001,107230,"./automated_nangate/automated_nangate_aes-128_pipelined_encryption_latest_final_KeyExpantion.v","automated_nangate","v","aes, crypto,",1536148632.87989,131,1290,0
"automated_nangate_aes-128_pipelined_encryption_latest_final_MixColumns",1124,2096,"./automated_nangate/automated_nangate_aes-128_pipelined_encryption_latest_final_MixColumns.v","automated_nangate","v","aes, crypto,",1536148632.94789,131,129,0
"automated_nangate_aes-128_pipelined_encryption_latest_final_Round",11802,32029,"./automated_nangate/automated_nangate_aes-128_pipelined_encryption_latest_final_Round.v","automated_nangate","v","aes, crypto,",1536148633.57989,260,129,0
"automated_nangate_aes-128_pipelined_encryption_latest_final_RoundKeyGen",4031,10718,"./automated_nangate/automated_nangate_aes-128_pipelined_encryption_latest_final_RoundKeyGen.v","automated_nangate","v","aes, crypto,",1536148633.11589,163,129,0
"automated_nangate_aes-128_pipelined_encryption_latest_final_SBox",633,1745,"./automated_nangate/automated_nangate_aes-128_pipelined_encryption_latest_final_SBox.v","automated_nangate","v","aes, crypto, sbox",1536148633.62388,11,8,0
"automated_nangate_aes-128_pipelined_encryption_latest_final_ShiftRows",517,900,"./automated_nangate/automated_nangate_aes-128_pipelined_encryption_latest_final_ShiftRows.v","automated_nangate","v","aes, crypto,",1536148633.65588,131,129,0
"automated_nangate_aes-128_pipelined_encryption_latest_final_SubBytes",10085,27924,"./automated_nangate/automated_nangate_aes-128_pipelined_encryption_latest_final_SubBytes.v","automated_nangate","v","sub, arithmetic",1536148634.04388,131,129,0
"automated_nangate_aes-128_pipelined_encryption_latest_final_Top_PipelinedCipher",151709,424734,"./automated_nangate/automated_nangate_aes-128_pipelined_encryption_latest_final_Top_PipelinedCipher.v","automated_nangate","v","aes, crypto, ,  topfile",1536148640.20382,260,129,0
"automated_nangate_aes-encryption_latest_final_aes_cipher_top",148884,442274,"./automated_nangate/automated_nangate_aes-encryption_latest_final_aes_cipher_top.v","automated_nangate","v","aes, crypto, ,  topfile",1536150169.11698,259,129,0
"automated_nangate_aes-encryption_latest_final_aes_key_expand_128",31503,89791,"./automated_nangate/automated_nangate_aes-encryption_latest_final_aes_key_expand_128.v","automated_nangate","v","aes, crypto,",1536150170.33697,129,1408,0
"automated_nangate_aes-encryption_latest_final_aes_rcon",160,80,"./automated_nangate/automated_nangate_aes-encryption_latest_final_aes_rcon.v","automated_nangate","v","aes, crypto,",1536150170.36497,1,80,0
"automated_nangate_aes-encryption_latest_final_aes_sbox",712,2128,"./automated_nangate/automated_nangate_aes-encryption_latest_final_aes_sbox.v","automated_nangate","v","aes, crypto, sbox",1536150170.41297,8,8,0
"automated_nangate_AES-T100_final_aes_128",209209,600080,"./automated_nangate/automated_nangate_AES-T100_final_aes_128.v","automated_nangate","v","aes, crypto,",1536157405.15001,257,128,0
"automated_nangate_AES-T100_final_expand_key_128",3141,7784,"./automated_nangate/automated_nangate_AES-T100_final_expand_key_128.v","automated_nangate","v","aes, crypto,",1536157405.39401,137,256,0
"automated_nangate_AES-T100_final_final_round",9681,26848,"./automated_nangate/automated_nangate_AES-T100_final_final_round.v","automated_nangate","v","aes, crypto,",1536157405.778,257,128,0
"automated_nangate_AES-T100_final_lfsr_counter",66,109,"./automated_nangate/automated_nangate_AES-T100_final_lfsr_counter.v","automated_nangate","v","aes, crypto,",1536157405.79,2,20,0
"automated_nangate_AES-T100_final_one_round",19473,55408,"./automated_nangate/automated_nangate_AES-T100_final_one_round.v","automated_nangate","v","aes, crypto,",1536157406.57,257,128,0
"automated_nangate_AES-T100_final_S",582,1646,"./automated_nangate/automated_nangate_AES-T100_final_S.v","automated_nangate","v","aes, crypto,",1536157406.70599,9,8,0
"automated_nangate_AES-T100_final_S4",2325,6584,"./automated_nangate/automated_nangate_AES-T100_final_S4.v","automated_nangate","v","aes, crypto,",1536157406.674,33,32,0
"automated_nangate_AES-T100_final_T",1202,3415,"./automated_nangate/automated_nangate_AES-T100_final_T.v","automated_nangate","v","aes, crypto,",1536157414.82192,9,32,0
